what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1439469913071
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1439469916755
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439469916945
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439469917033
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1439469939229
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439469941450
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1439469942548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439469944625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439469950146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1439469950153
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1439469973301
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1439469973336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439469977626
error,log,,,"Could not retrieve interfaces",1439469977678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439469979160
error,log,,,"Could not retrieve interfaces",1439469993500
error,log,,,"Could not retrieve interfaces",1439469993503
error,log,,,"Could not retrieve interfaces",1439469993505
error,log,,,"Could not retrieve interfaces",1439469993509
error,log,,,"Could not retrieve declared methods",1439469993513
error,log,,,"Could not retrieve declared methods",1439469993515
error,log,,,"Could not retrieve declared methods",1439469993516
error,log,,,"Could not retrieve declared methods",1439469993519
error,log,,,"Could not retrieve interfaces",1439469993522
error,log,,,"Could not retrieve interfaces",1439469993524
error,log,,,"Could not retrieve declared methods",1439469993526
error,log,,,"Could not retrieve declared methods",1439469993528
error,log,,,"Could not retrieve interfaces",1439469993531
error,log,,,"Could not retrieve interfaces",1439469993534
error,log,,,"Could not retrieve interfaces",1439469993536
error,log,,,"Could not retrieve interfaces",1439469993538
error,log,,,"Could not retrieve interfaces",1439469993541
error,log,,,"Could not retrieve interfaces",1439469993543
error,log,,,"Could not retrieve declared methods",1439469993545
error,log,,,"Could not retrieve declared methods",1439469993546
error,log,,,"Could not retrieve interfaces",1439469993548
error,log,,,"Could not retrieve declared methods",1439469993551
error,log,,,"Could not retrieve interfaces",1439469993553
error,log,,,"Could not retrieve interfaces",1439469993555
error,log,,,"Could not retrieve interfaces",1439469993557
error,log,,,"Could not retrieve interfaces",1439469993558
error,log,,,"Could not retrieve declared methods",1439469993562
error,log,,,"Could not retrieve interfaces",1439469993570
error,log,,,"Could not retrieve interfaces",1439469993575
error,log,,,"Could not retrieve declared methods",1439469993589
error,log,,,"Could not retrieve declared methods",1439469993599
error,log,,,"Could not retrieve declared methods",1439469993603
error,log,,,"Could not retrieve interfaces",1439469993616
error,log,,,"Could not retrieve interfaces",1439469993622
error,log,,,"Could not retrieve declared methods",1439469993633
error,log,,,"Could not retrieve interfaces",1439469993685
error,log,,,"Could not retrieve declared methods",1439469993691
error,log,,,"Could not retrieve declared methods",1439469993693
error,log,,,"Could not retrieve declared methods",1439469993695
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1439469997980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1439470144640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439470158068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439470158252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439470158398
